state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
TENNESSEE,Tornado,TROUSDALE,5/4/2021,5:41:00,0,0,0,0,EF0,2.56,PAYNES STORE,"$15,000.00 ",$0.00 ,0
TENNESSEE,Tornado,ROBERTSON,5/4/2021,5:01:00,0,0,0,0,EF0,2.21,GREENBRIER,"$25,000.00 ",$0.00 ,0
TEXAS,Tornado,LAMB,5/16/2021,18:40:00,0,0,0,0,EFU,0.97,SUDAN,$0.00 ,$0.00 ,-1
LOUISIANA,Tornado,LA SALLE,5/2/2021,16:46:00,0,0,0,0,EFU,1.18,SEARCY,$0.00 ,$0.00 ,-1
MARYLAND,Tornado,CARROLL,5/3/2021,19:47:00,0,0,0,0,EF0,0.21,BELLE GROVE,"$50,000.00 ",$0.00 ,0
LOUISIANA,Tornado,UNION,5/2/2021,17:52:00,0,0,0,0,EF0,0.11,LOCO,$0.00 ,$0.00 ,0
MARYLAND,Tornado,FREDERICK,5/3/2021,19:35:00,0,0,0,0,EF0,0.64,UNIONVILLE,"$100,000.00 ",$0.00 ,0
GEORGIA,Tornado,EARLY,2/15/2021,16:38:00,5,0,0,0,EF2,1.81,DAMASCUS,"$500,000.00 ",$0.00 ,2
NEW MEXICO,Tornado,LINCOLN,5/28/2021,16:36:00,0,0,0,0,EF0,0.47,ARABELA,$0.00 ,$0.00 ,0
NEW MEXICO,Tornado,SOCORRO,5/31/2021,13:08:00,0,0,0,0,EF0,0.87,CONTRERAS,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,CHAMPAIGN,6/25/2021,16:27:00,0,0,0,0,EFU,0.12,FISHER,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,MACON,6/25/2021,17:01:00,0,0,0,0,EFU,0.09,NEWBURG,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,PIATT,6/25/2021,17:08:00,0,0,0,0,EF0,1.49,CISCO,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,PIATT,6/25/2021,17:20:00,0,0,0,0,EFU,0.93,DE LAND,$0.00 ,$0.00 ,-1
MICHIGAN,Tornado,OTTAWA,6/26/2021,14:31:00,0,0,0,0,EF0,2.42,OLIVE CENTER,"$100,000.00 ",$0.00 ,0
TEXAS,Tornado,MEDINA,4/28/2021,18:33:00,0,0,0,0,EF1,1.82,ELLSTONE,"$500,000.00 ",$0.00 ,1
GEORGIA,Tornado,FAYETTE,3/25/2021,23:19:00,0,0,0,0,EF0,3.61,ABERDEEN,"$50,000.00 ",$0.00 ,0
VERMONT,Tornado,ADDISON,3/26/2021,12:40:00,2,0,0,0,EF1,0.65,MIDDLEBURY,"$75,000.00 ",$0.00 ,1
ILLINOIS,Tornado,MCLEAN,6/25/2021,19:26:00,0,0,0,0,EF0,0.21,GILLUM,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,LOGAN,6/26/2021,14:35:00,0,0,0,0,EF0,0.21,CORNLAND,$0.00 ,$0.00 ,0
INDIANA,Tornado,GIBSON,6/8/2021,16:25:00,1,0,0,0,EF0,1.27,PATOKA,"$20,000.00 ","$8,000.00 ",0
GEORGIA,Tornado,BARTOW,3/25/2021,22:55:00,0,0,0,0,EF1,2.76,CASS,"$400,000.00 ",$0.00 ,1
SOUTH CAROLINA,Tornado,OCONEE,4/10/2021,16:50:00,0,0,0,0,EF0,1.23,RICHLAND,"$30,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,RUTHERFORD,4/10/2021,18:21:00,0,0,0,0,EF0,0.07,HENRIETTA,"$5,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,MCDOWELL,4/10/2021,19:10:00,0,0,0,0,EF0,0.59,DYSORTVILLE,"$1,000.00 ",$0.00 ,0
NEW MEXICO,Tornado,MORA,6/2/2021,13:31:00,0,0,0,0,EF0,1.78,RAINSVILLE,$0.00 ,$0.00 ,0
INDIANA,Tornado,SPENCER,6/8/2021,12:42:00,0,0,0,0,EF0,0.13,CHRISNEY,$0.00 ,$0.00 ,0
MISSOURI,Tornado,SHELBY,6/24/2021,22:27:00,0,0,0,0,EFU,0.1,SHELBINA,$0.00 ,$0.00 ,-1
NEBRASKA,Tornado,COLFAX,12/15/2021,15:27:00,0,0,0,0,EF1,1.5,HOWELLS,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CUMING,12/15/2021,15:37:00,0,0,0,0,EF1,1.82,MONTEREY,$0.00 ,$0.00 ,1
MISSOURI,Tornado,MARION,6/24/2021,23:01:00,0,0,0,0,EF0,0.21,WHITE BEAR,$0.00 ,$0.00 ,0
MISSOURI,Tornado,MARION,6/24/2021,23:08:00,0,0,0,0,EF0,0.13,MUNGERS,$0.00 ,$0.00 ,0
OKLAHOMA,Tornado,ADAIR,4/28/2021,5:01:00,0,0,0,0,EFU,1.5,BIDDING SPGS,$0.00 ,$0.00 ,-1
NEW MEXICO,Tornado,SAN MIGUEL,6/12/2021,16:30:00,0,0,0,0,EFU,4.64,SAN AUGUSTIN,$0.00 ,$0.00 ,-1
TEXAS,Tornado,HOCKLEY,6/27/2021,19:54:00,0,0,0,0,EFU,0.02,OPDYKE,$0.00 ,$0.00 ,-1
INDIANA,Tornado,PIKE,6/8/2021,18:12:00,0,0,0,0,EF1,2.5,ALFORD,"$3,000.00 ",$0.00 ,1
INDIANA,Tornado,CARROLL,6/25/2021,19:22:00,0,0,0,0,EF1,1.4,PYRMONT,"$97,500.00 ",$0.00 ,1
MINNESOTA,Tornado,OTTER TAIL,6/11/2021,5:15:00,0,0,0,0,EF0,0.09,BATTLE LAKE MUNI ARP,$0.00 ,$0.00 ,0
CONNECTICUT,Tornado,TOLLAND,9/9/2021,3:10:00,0,0,0,0,EF0,0.75,SOUTH COVENTRY,"$40,000.00 ",$0.00 ,0
NEBRASKA,Tornado,PLATTE,12/15/2021,15:03:00,0,0,0,0,EF1,0.79,PLATTE CENTER,$0.00 ,$0.00 ,1
GEORGIA,Tornado,CLAYTON,3/1/2021,6:04:00,0,0,0,0,EF1,0.74,RIVERDALE,"$250,000.00 ",$0.00 ,1
GEORGIA,Tornado,BARTOW,3/25/2021,20:08:00,0,0,0,0,EF1,1.68,TAYLORSVILLE,"$100,000.00 ",$0.00 ,1
ARKANSAS,Tornado,LONOKE,6/9/2021,18:02:00,0,0,0,0,EFU,0.38,BLAKEMORE,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,WILL,6/26/2021,13:06:00,0,0,0,0,EF0,4.1,CRETE,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,LIVINGSTON,6/26/2021,15:36:00,0,0,0,0,EF0,0.7,CHATSWORTH,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,IROQUOIS,6/25/2021,19:06:00,0,0,0,0,EF1,1.5,CLASSEN FIELD AIRPORT,$0.00 ,$0.00 ,1
GEORGIA,Tornado,HEARD,3/25/2021,22:37:00,0,0,0,0,EF2,13.23,TEXAS,"$500,000.00 ",$0.00 ,2
INDIANA,Tornado,ST. JOSEPH,6/21/2021,1:07:00,0,0,0,0,EF1,1.05,WOODLAND,"$20,000.00 ",$0.00 ,1
ARKANSAS,Tornado,LONOKE,6/9/2021,19:05:00,0,0,0,0,EF0,0.28,TOMBERLIN,$0.00 ,"$5,000.00 ",0
NEBRASKA,Tornado,PLATTE,12/15/2021,15:04:00,2,0,0,0,EF2,2.72,COLUMBUS,$0.00 ,$0.00 ,2
INDIANA,Tornado,LAKE,6/26/2021,12:29:00,0,0,0,0,EF0,3.3,DYER,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,CLAY,5/5/2021,15:30:00,0,0,0,0,EFU,0.01,CLAY CENTER,$0.00 ,$0.00 ,-1
NORTH CAROLINA,Tornado,CHOWAN,6/20/2021,14:07:00,0,0,0,0,EF0,3,ST JOHNS,"$25,000.00 ",$0.00 ,0
INDIANA,Tornado,PORTER,6/20/2021,23:11:00,0,0,0,0,EF0,3.3,BABCOCK,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,WILL,6/20/2021,22:08:00,0,0,0,0,EF0,4.8,PLAINFIELD,$0.00 ,$0.00 ,0
IOWA,Tornado,BENTON,7/14/2021,19:07:00,0,0,0,0,EFU,0.1,VINTON,$0.00 ,$0.00 ,-1
NORTH DAKOTA,Tornado,CASS,6/7/2021,20:20:00,0,0,0,0,EF0,0.28,ELIZABETH,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,COOK,6/20/2021,22:21:00,0,0,0,0,EF3,2.8,BURR RIDGE,$0.00 ,$0.00 ,3
ILLINOIS,Tornado,DU PAGE,6/20/2021,21:54:00,0,0,0,0,EF0,0.4,ADDISON,$0.00 ,$0.00 ,0
COLORADO,Tornado,CHEYENNE,4/27/2021,15:54:00,0,0,0,0,EFU,4.48,SORRENTO,$0.00 ,$0.00 ,-1
COLORADO,Tornado,CHEYENNE,4/27/2021,15:28:00,0,0,0,0,EFU,1.31,SORRENTO,$0.00 ,$0.00 ,-1
FLORIDA,Tornado,BREVARD,6/12/2021,16:08:00,0,0,0,0,EF0,2.09,FRONTENAC,"$5,000.00 ",$0.00 ,0
NEW YORK,Tornado,ONEIDA,6/3/2021,14:26:00,0,0,0,0,EF1,1.2,PT ROCK,"$55,000.00 ",$0.00 ,1
IOWA,Tornado,LINN,7/14/2021,19:50:00,0,0,0,0,EFU,0.1,LAFAYETTE,$0.00 ,$0.00 ,-1
MARYLAND,Tornado,BALTIMORE,6/3/2021,15:51:00,0,0,0,0,EF1,2.2,SUNNYBROOK,"$250,000.00 ",$0.00 ,1
NEW YORK,Tornado,TOMPKINS,6/21/2021,16:38:00,0,0,0,0,EF1,2.8,ETNA,"$49,000.00 ",$0.00 ,1
INDIANA,Tornado,JAY,6/18/2021,14:50:00,0,0,0,0,EF2,5.38,WESTCHESTER,$0.00 ,$0.00 ,2
GEORGIA,Tornado,COWETA,3/25/2021,22:54:00,0,0,0,1,EF4,21.72,HANDY,"$20,000,000.00 ",$0.00 ,4
OKLAHOMA,Tornado,ADAIR,4/28/2021,5:06:00,0,0,0,0,EF1,7.1,STILWELL,"$50,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,PITTSBURG,4/28/2021,9:57:00,0,0,0,0,EF1,7.4,MC ALESTER SANDERS F,"$25,000.00 ",$0.00 ,1
IOWA,Tornado,BENTON,7/14/2021,18:56:00,0,0,0,0,EFU,0.1,SHELLSBURG,$0.00 ,$0.00 ,-1
COLORADO,Tornado,KIT CARSON,6/1/2021,17:40:00,0,0,0,0,EFU,0.47,BETHUNE,$0.00 ,$0.00 ,-1
KENTUCKY,Tornado,WAYNE,2/28/2021,21:22:00,0,0,0,0,EF1,0.06,CABELL,"$40,000.00 ",$0.00 ,1
TEXAS,Tornado,COMAL,3/23/2021,0:04:00,0,0,0,0,EF1,0.35,CANYON RES,"$100,000.00 ",$0.00 ,1
FLORIDA,Tornado,BAY,4/10/2021,8:00:00,0,0,0,0,EF1,0.25,LYNN HAVEN,"$100,000.00 ",$0.00 ,1
GEORGIA,Tornado,TERRELL,3/18/2021,7:49:00,0,0,0,0,EF1,3.99,CHICKASAWHATCHEE,"$20,000.00 ",$0.00 ,1
GEORGIA,Tornado,LEE,3/18/2021,8:06:00,0,0,0,0,EF1,10.42,CENTURY,"$250,000.00 ",$0.00 ,1
ARKANSAS,Tornado,LITTLE RIVER,4/9/2021,22:31:00,0,0,0,0,EF1,2.42,RICHMOND,"$5,000.00 ",$0.00 ,1
FLORIDA,Tornado,GILCHRIST,3/18/2021,13:46:00,0,0,0,0,EF0,12.5,TYLER,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,CHICKASAW,3/17/2021,18:25:00,0,0,0,0,EF0,0.5,OKOLONA,"$25,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,MONROE,3/17/2021,18:39:00,0,0,0,0,EF0,0.88,BIGBEE,"$10,000.00 ",$0.00 ,0
ALABAMA,Tornado,DEKALB,3/31/2021,4:44:00,0,0,0,0,EF1,3.17,ALLEN,$0.00 ,$0.00 ,1
TENNESSEE,Tornado,CUMBERLAND,4/8/2021,14:15:00,0,0,0,0,EF0,5.8,PLEASANT HILL,"$25,000.00 ",$0.00 ,0
ALABAMA,Tornado,CULLMAN,3/31/2021,2:47:00,0,0,0,0,EF0,0.17,JONES CHAPEL,$0.00 ,$0.00 ,0
TENNESSEE,Tornado,HENDERSON,3/27/2021,15:38:00,0,0,0,0,EF1,2.97,MIDDLE FORK,"$100,000.00 ",$0.00 ,1
KANSAS,Tornado,JOHNSON,3/15/2021,15:30:00,0,0,0,0,EF0,1.36,AUBRY,"$100,000.00 ",$0.00 ,0
LOUISIANA,Tornado,RAPIDES,4/7/2021,20:13:00,0,0,0,0,EF1,0.88,LECOMPTE,"$30,000.00 ",$0.00 ,1
CONNECTICUT,Tornado,LITCHFIELD,4/21/2021,13:49:00,0,0,0,0,EF0,1,BIRCH HILL,"$2,000.00 ","$5,000.00 ",0
NORTH CAROLINA,Tornado,GUILFORD,3/18/2021,16:01:00,0,0,0,0,EF1,2.63,SHERWOOD VLG,"$500,000.00 ",$0.00 ,1
TENNESSEE,Tornado,HENDERSON,3/27/2021,15:54:00,0,0,0,0,EF0,0.57,CENTER HILL,"$10,000.00 ",$0.00 ,0
TENNESSEE,Tornado,DECATUR,3/27/2021,16:12:00,0,0,0,0,EF0,0.48,LARGO,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,CALHOUN,3/30/2021,23:24:00,0,0,0,0,EF0,1.21,VARDAMAN,"$150,000.00 ",$0.00 ,0
GEORGIA,Tornado,PIERCE,3/18/2021,12:38:00,0,0,0,0,EF0,0.1,BRISTOL,$0.00 ,$0.00 ,0
TEXAS,Tornado,HARDEMAN,3/13/2021,19:41:00,0,0,0,0,EFU,0.2,LAZARE,$0.00 ,$0.00 ,-1
TEXAS,Tornado,HARDEMAN,3/13/2021,20:00:00,0,0,0,0,EFU,0.2,GOODLETT,$0.00 ,$0.00 ,-1
OKLAHOMA,Tornado,JACKSON,3/13/2021,20:15:00,0,0,0,0,EF0,0.2,ELDORADO,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,AVOYELLES,4/7/2021,20:52:00,0,0,0,0,EF1,1.79,MANSURA,"$250,000.00 ",$0.00 ,1
LOUISIANA,Tornado,AVOYELLES,4/7/2021,21:16:00,0,0,0,0,EF1,3.42,BORDELONVILLE,"$100,000.00 ",$0.00 ,1
LOUISIANA,Tornado,ST. LANDRY,4/10/2021,0:26:00,0,0,0,0,EF1,3.64,GARLAND,"$20,000.00 ",$0.00 ,1
LOUISIANA,Tornado,ST. LANDRY,4/10/2021,1:06:00,7,0,1,0,EF3,8.71,WAXIA,"$1,000,000.00 ",$0.00 ,3
TEXAS,Tornado,KNOX,4/27/2021,14:49:00,0,0,0,0,EF3,8.4,TRUSCOTT,"$70,000.00 ",$0.00 ,3
TEXAS,Tornado,WILBARGER,4/27/2021,18:19:00,0,0,0,0,EFU,0.2,GRAYBACK,$0.00 ,$0.00 ,-1
ALABAMA,Tornado,CULLMAN,3/17/2021,20:31:00,0,0,0,0,EF1,8.47,BERLIN,$0.00 ,$0.00 ,1
NORTH CAROLINA,Tornado,ALAMANCE,3/18/2021,16:39:00,0,0,0,0,EF1,1.84,ELON COLLEGE,"$500,000.00 ",$0.00 ,1
ARKANSAS,Tornado,MISSISSIPPI,3/27/2021,17:01:00,0,0,0,0,EF0,0.68,WHITTON,"$10,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,MONROE,3/31/2021,0:49:00,0,0,0,0,EF1,4.27,HATLEY,"$200,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,HARMON,3/13/2021,20:29:00,0,0,0,0,EFU,0.2,MC QUEEN,$0.00 ,$0.00 ,-1
OKLAHOMA,Tornado,GREER,3/13/2021,20:49:00,0,0,0,0,EF1,0.7,REED,"$15,000.00 ",$0.00 ,1
NEW YORK,Tornado,LIVINGSTON,9/12/2021,23:57:00,0,0,0,0,EF1,0.8,WEBSTERS CROSSING,"$10,000.00 ",$0.00 ,1
ALABAMA,Tornado,CULLMAN,3/28/2021,4:38:00,0,0,0,0,EF1,2.11,BERLIN,$0.00 ,$0.00 ,1
IOWA,Tornado,LINN,7/14/2021,19:52:00,0,0,0,0,EFU,0.1,CENTER PT,$0.00 ,$0.00 ,-1
IOWA,Tornado,BUCHANAN,7/14/2021,17:43:00,0,0,0,0,EF0,0.21,HAZLETON,$0.00 ,$0.00 ,0
GEORGIA,Tornado,EARLY,3/18/2021,6:44:00,0,0,0,0,EF0,3.14,BLAKELY-EARLY ARPT,$0.00 ,$0.00 ,0
KANSAS,Tornado,DOUGLAS,3/15/2021,15:54:00,0,0,0,0,EFU,0.28,BALDWIN ARPT,$0.00 ,$0.00 ,-1
LOUISIANA,Tornado,ST. LANDRY,3/23/2021,6:22:00,0,0,0,0,EF1,0.91,WASHINGTON,"$25,000.00 ",$0.00 ,1
FLORIDA,Tornado,LIBERTY,3/18/2021,7:40:00,0,0,0,0,EF0,0.01,WOODS,$0.00 ,$0.00 ,0
ALABAMA,Tornado,HOUSTON,3/18/2021,4:27:00,1,0,0,0,EF1,5.24,HOLLIS DAIRY RD,"$200,000.00 ",$0.00 ,1
ALABAMA,Tornado,HENRY,3/18/2021,4:50:00,0,0,0,0,EF0,1.16,HEADLAND,"$2,000.00 ",$0.00 ,0
ALABAMA,Tornado,HOUSTON,3/18/2021,4:49:00,0,0,0,0,EF0,0.92,KINSEY,"$2,000.00 ",$0.00 ,0
FLORIDA,Tornado,WASHINGTON,3/18/2021,5:02:00,0,0,0,0,EF0,1.56,RED HEAD,$0.00 ,$0.00 ,0
FLORIDA,Tornado,BAY,3/18/2021,5:02:00,0,0,0,0,EF0,3.94,WESTBAY,"$100,000.00 ",$0.00 ,0
FLORIDA,Tornado,BAY,3/18/2021,5:25:00,0,0,0,0,EF1,0.37,BAYOU GEORGE,"$50,000.00 ",$0.00 ,1
LOUISIANA,Tornado,UNION,3/30/2021,19:54:00,0,0,0,0,EF1,1.18,FARMERVILLE ARPT,"$30,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,TATE,3/27/2021,21:45:00,0,0,0,0,EF1,2.04,INDEPENDENCE,"$200,000.00 ",$0.00 ,1
ILLINOIS,Tornado,PIKE,3/23/2021,18:19:00,0,0,0,0,EFU,1.48,ROCKPORT,$0.00 ,$0.00 ,-1
MISSISSIPPI,Tornado,CHICKASAW,3/17/2021,18:31:00,0,0,0,0,EF0,1.36,OKOLONA,"$25,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,LEE,3/17/2021,18:41:00,0,0,0,0,EF0,3.98,NETTLETON,"$25,000.00 ",$0.00 ,0
MISSOURI,Tornado,CASS,3/15/2021,16:12:00,0,0,0,0,EF0,0.01,PECULIAR ARPT,$0.00 ,$0.00 ,0
NEW YORK,Tornado,DUTCHESS,4/21/2021,13:49:00,0,0,0,0,EF1,0.64,AMENIA,"$45,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,NOWATA,1/30/2021,13:56:00,0,0,0,0,EFU,2,LENAPAH,$0.00 ,$0.00 ,-1
CALIFORNIA,Tornado,TEHAMA,1/4/2021,13:34:00,0,0,0,0,EF0,0.78,HENLEYVILLE,$0.00 ,$0.00 ,0
CALIFORNIA,Tornado,TEHAMA,1/4/2021,14:40:00,0,0,0,0,EF0,2.66,VINA,$0.00 ,$0.00 ,0
GEORGIA,Tornado,TAYLOR,1/1/2021,14:01:00,0,0,0,0,EF0,2.9,FICKLING MILL,"$25,000.00 ",$0.00 ,0
MISSOURI,Tornado,DE KALB,5/20/2021,17:06:00,0,0,0,0,EF0,0.88,OSBORN,"$5,000.00 ",$0.00 ,0
GEORGIA,Tornado,CRAWFORD,1/1/2021,14:18:00,0,0,0,0,EF0,0.84,CERES,"$25,000.00 ",$0.00 ,0
GEORGIA,Tornado,MONROE,1/1/2021,14:35:00,0,0,0,0,EF0,1.2,RUSSELLVILLE,"$100,000.00 ",$0.00 ,0
GEORGIA,Tornado,MONROE,1/1/2021,14:51:00,0,0,0,0,EF1,3.34,BOLINGBROKE,"$45,000.00 ",$0.00 ,1
TEXAS,Tornado,GALVESTON,1/6/2021,18:14:00,0,0,0,0,EF1,2.01,NADEAU HGTS,"$500,000.00 ",$0.00 ,1
FLORIDA,Tornado,LEON,1/27/2021,11:30:00,0,0,0,0,EF1,0.85,FORT BRADEN,"$5,000.00 ",$0.00 ,1
FLORIDA,Tornado,LEON,1/27/2021,11:37:00,0,0,0,0,EF1,21.37,ANDREW,"$200,000.00 ",$0.00 ,1
LOUISIANA,Tornado,ST. MARTIN,1/6/2021,22:52:00,0,0,0,0,EF1,1.16,PARKS,"$50,000.00 ",$0.00 ,1
TENNESSEE,Tornado,FAYETTE,1/25/2021,16:29:00,0,0,0,0,EF0,1.26,ELBA,"$10,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,NOWATA,1/30/2021,13:43:00,0,0,0,0,EFU,1.2,WANN,$0.00 ,$0.00 ,-1
OKLAHOMA,Tornado,NOWATA,1/30/2021,13:46:00,0,0,0,0,EFU,0.4,WANN,$0.00 ,$0.00 ,-1
OKLAHOMA,Tornado,NOWATA,1/30/2021,13:48:00,0,0,0,0,EFU,1.5,WANN,$0.00 ,$0.00 ,-1
IOWA,Tornado,BENTON,7/14/2021,18:08:00,0,0,0,0,EF1,4.57,GARRISON,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BRADFORD,12/8/2021,17:20:00,0,0,0,0,EF1,0.54,STARKE,$0.00 ,$0.00 ,1
KANSAS,Tornado,DOUGLAS,3/15/2021,15:54:00,0,0,0,0,EFU,0.01,BALDWIN ARPT,$0.00 ,$0.00 ,-1
GEORGIA,Tornado,APPLING,12/30/2021,16:54:00,0,0,0,0,EF0,0.61,GRAHAM,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,OTOE,12/15/2021,16:05:00,0,0,0,0,EF1,0.1,ELBERON,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,PAWNEE,12/15/2021,16:06:00,0,0,0,0,EF0,2.18,DU BOIS,$0.00 ,$0.00 ,0
FLORIDA,Tornado,INDIAN RIVER,2/6/2021,16:12:00,0,0,0,0,EF0,0.14,RIVER BRIDGE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,JEFFERSON,1/25/2021,22:40:00,30,0,1,0,EF3,10.4,WALKER CHAPEL,$0.00 ,$0.00 ,3
FLORIDA,Tornado,WASHINGTON,2/15/2021,14:39:00,0,0,0,0,EF0,0.71,GILBERTS MILL,"$25,000.00 ",$0.00 ,0
NEBRASKA,Tornado,CEDAR,5/5/2021,15:42:00,0,0,0,0,EF0,0.95,HARTINGTON,$0.00 ,$0.00 ,0
FLORIDA,Tornado,BAY,2/15/2021,14:02:00,0,0,0,0,EF0,1.31,GULF RESORT BEACH,"$5,000.00 ",$0.00 ,0
NEBRASKA,Tornado,CUMING,12/15/2021,15:31:00,0,0,0,0,EF2,6.25,MONTEREY,$0.00 ,$0.00 ,2
NEBRASKA,Tornado,PAWNEE,12/15/2021,16:07:00,0,0,0,0,EF1,0.8,PAWNEE CITY,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CASS,12/15/2021,16:09:00,0,0,0,0,EF2,2.6,MURRAY,$0.00 ,$0.00 ,2
TEXAS,Tornado,HOUSTON,5/11/2021,13:10:00,0,0,0,0,EF0,0.01,WELDON,$0.00 ,$0.00 ,0
IOWA,Tornado,DELAWARE,7/14/2021,20:40:00,0,0,0,0,EFU,0.36,BUCK CREEK,$0.00 ,$0.00 ,-1
NEBRASKA,Tornado,PAWNEE,12/15/2021,16:05:00,0,0,0,0,EF1,0.18,BOOKWATER,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,SAUNDERS,12/15/2021,15:46:00,0,0,0,0,EF1,0.72,ITHACA,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CASS,12/15/2021,16:06:00,0,0,0,0,EF2,3.59,NEHAWKA,$0.00 ,$0.00 ,2
PENNSYLVANIA,Tornado,BUCKS,9/1/2021,17:30:00,0,0,0,0,EF1,1.6,BUCKMANVILLE,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CUMING,12/15/2021,15:37:00,0,0,0,0,EF1,4.85,MONTEREY,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CUMING,12/15/2021,15:44:00,0,0,0,0,EF2,11.22,BEEMER,$0.00 ,$0.00 ,2
MINNESOTA,Tornado,FILLMORE,12/15/2021,20:02:00,0,0,0,0,EF1,2.35,BRATSBERG,"$95,000.00 ",$0.00 ,1
TEXAS,Tornado,LAVACA,5/18/2021,15:54:00,0,0,0,0,EF1,1.62,SUBLIME,"$20,000.00 ",$0.00 ,1
TEXAS,Tornado,FAYETTE,5/18/2021,17:42:00,0,0,0,0,EF1,3.27,SWISS ALP,"$100,000.00 ",$0.00 ,1
FLORIDA,Tornado,PINELLAS,2/14/2021,1:07:00,0,0,0,0,EF0,1.29,REDINGTON BEACH,"$20,000.00 ",$0.00 ,0
MICHIGAN,Tornado,CLARE,6/26/2021,16:09:00,0,0,0,0,EF0,3.72,DOVER,"$100,000.00 ",$0.00 ,0
MICHIGAN,Tornado,MECOSTA,6/26/2021,14:33:00,0,0,0,0,EF1,2.86,SYLVESTER,"$100,000.00 ",$0.00 ,1
MINNESOTA,Tornado,RICE,5/19/2021,18:39:00,0,0,0,0,EF0,0.3,WARSAW,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,RICE,5/19/2021,18:42:00,0,0,0,0,EF0,1.83,WARSAW,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,SCOTT,5/19/2021,18:57:00,0,0,0,0,EF0,0.5,BLAKELEY,$0.00 ,$0.00 ,0
TEXAS,Tornado,HARRISON,5/20/2021,15:38:00,0,0,0,0,EFU,0.05,HALLSVILLE,$0.00 ,$0.00 ,-1
ALABAMA,Tornado,GREENE,5/2/2021,14:45:00,0,0,0,0,EF0,1.42,CLINTON,$0.00 ,$0.00 ,0
COLORADO,Tornado,WASHINGTON,5/23/2021,13:24:00,0,0,0,0,EF0,0.01,MIDWAY,$0.00 ,$0.00 ,0
COLORADO,Tornado,WASHINGTON,5/23/2021,14:14:00,0,0,0,0,EF0,0.01,AKRON ARPT,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,DE KALB,8/9/2021,16:37:00,0,0,0,0,EF0,3.7,ESMOND,$0.00 ,$0.00 ,0
GEORGIA,Tornado,OGLETHORPE,5/3/2021,12:29:00,0,0,0,0,EF0,1.87,DUNLAP,"$100,000.00 ",$0.00 ,0
GEORGIA,Tornado,LUMPKIN,5/4/2021,12:21:00,0,0,0,0,EF0,4.7,CHESTATEE,"$150,000.00 ",$0.00 ,0
TENNESSEE,Tornado,WILLIAMSON,5/9/2021,18:38:00,0,0,0,0,EF0,0.78,RUDDERVILLE,"$5,000.00 ",$0.00 ,0
TENNESSEE,Tornado,PUTNAM,5/28/2021,11:57:00,0,0,0,0,EF0,12.82,WILHITE,"$50,000.00 ",$0.00 ,0
TENNESSEE,Tornado,OVERTON,5/28/2021,12:13:00,2,0,0,0,EF0,1,OKALONA,"$10,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,CLARKE,5/18/2021,13:16:00,0,0,0,0,EF1,1.43,QUITMAN,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,SIMPSON,5/18/2021,14:53:00,0,0,0,0,EF0,1.49,PINOLA,"$15,000.00 ",$0.00 ,0
MINNESOTA,Tornado,FILLMORE,12/15/2021,19:42:00,0,0,0,0,EF0,4.6,WASHINGTON,"$265,000.00 ",$0.00 ,0
